GENEID	GSM461177_untreat_paired
FBGN0264561	1757
FBGN0027500	405
FBGN0264572	9
FBGN0262937	563
FBGN0028484	891
FBTI0063950	0
FBGN0035830	773
FBGN0086706	4319
FBTI0061302	0
FBGN0020638	0
FBGN0036504	0
FBTI0059923	0
FBGN0020277	2
FBGN0001227	0
FBTI0063237	0
FBGN0083057	1
FBGN0036923	2
FBGN0284236	0
FBGN0267536	0
FBTI0063274	0
FBGN0267932	0
FBGN0035374	363
FBGN0015298	233
FBGN0036294	5
FBGN0267465	0
FBTI0020019	5
FBGN0035491	0
FBGN0262021	0
FBGN0036598	0
FBGN0035638	2
FBTI0059854	0
FBGN0016794	1797
FBGN0035392	39
FBTI0059779	0
FBGN0036643	148
FBGN0267468	0
FBTI0020078	0
FBGN0262100	0
FBGN0263447	0
FBGN0262680	0
FBGN0028377	0
FBGN0053764	0
FBGN0002565	0
FBGN0035122	255
FBTI0060717	0
FBGN0260643	0
FBGN0036775	307
FBGN0262579	4519
FBTI0059863	0
FBTI0061012	8
FBGN0029002	601
FBGN0036998	79
FBGN0040475	1394
FBTI0062620	0
FBGN0267526	0
FBTI0060428	1
FBGN0037182	984
FBGN0035167	53
FBGN0036766	1
FBGN0262022	1
FBGN0036136	305
FBGN0035490	0
FBGN0035312	170
FBGN0036921	1084
FBGN0264474	0
FBGN0266968	0
FBGN0002778	843
FBTI0063688	1
FBTI0059904	2
FBGN0264700	0
FBGN0267961	0
FBGN0013717	233
FBGN0266939	0
FBGN0036838	89
FBGN0264702	45
FBTI0020085	1
FBTI0020168	0
FBTI0063308	0
FBTI0063441	0
FBTI0061969	0
FBTI0059641	0
FBGN0027567	1949
FBTI0060842	0
FBGN0011802	148
FBGN0036380	0
FBGN0267232	0
FBGN0263618	0
FBGN0035097	9
FBGN0036058	931
FBGN0265729	1
FBGN0035157	9
FBGN0262987	3
FBGN0037170	0
FBGN0036817	0
FBGN0040827	196
FBGN0262855	0
FBTI0063852	0
FBGN0036790	0
FBGN0037200	3
FBGN0028693	530
FBGN0036374	886
FBTI0059934	0
FBGN0035540	165
FBGN0036938	0
FBTI0061023	12
FBTI0060444	5
FBGN0261723	0
FBGN0265731	0
FBTI0059838	11
FBGN0040074	0
FBGN0263761	0
FBGN0036829	0
FBTI0059840	0
FBGN0052099	88
FBTI0061425	0
FBTI0059671	0
FBGN0035586	484
FBGN0287585	590
FBGN0265470	0
FBGN0036222	0
FBGN0267469	0
FBGN0035511	0
FBGN0085484	179
FBGN0035957	5
FBGN0267390	1573
FBGN0082948	0
FBGN0266696	5065
FBGN0020887	767
FBGN0036793	0
FBGN0264307	160
FBGN0020660	65
FBTI0062484	5
FBTI0020094	1
FBGN0052320	0
FBGN0036819	30
FBGN0052267	93
FBGN0259174	2060
FBGN0267616	0
FBTI0020031	22
FBGN0001320	0
FBGN0037108	606
FBTI0020139	1
FBGN0267319	0
FBTI0020239	0
FBGN0035627	89
FBTI0061040	0
FBGN0000625	0
FBGN0053255	0
FBGN0010348	2155
FBGN0267604	2
FBGN0035842	285
FBTI0020125	0
FBGN0261109	199
FBGN0037005	6
FBGN0000109	69
FBGN0036291	62
FBGN0053234	0
FBTI0062550	18
FBGN0011653	9
FBGN0265468	5
FBGN0261858	2
FBGN0264747	0
FBTI0062673	0
FBTI0060816	0
FBGN0261402	1
FBGN0026592	11
FBGN0040318	0
FBTI0060811	1
FBGN0011844	0
FBGN0037156	118
FBGN0085283	1
FBGN0047338	2
FBGN0036551	64
FBGN0036377	0
FBTI0061930	0
FBGN0036340	1243
FBGN0037064	8
FBGN0036995	14
FBTI0063872	0
FBGN0020518	0
FBTI0061758	0
FBGN0035547	0
FBGN0037020	214
FBGN0035879	1128
FBTI0061050	15
FBGN0266417	86
FBGN0027088	1566
FBGN0035742	0
FBGN0037027	628
FBTI0060239	1
FBGN0052461	5
FBGN0002526	55943
FBGN0267538	0
FBGN0001225	155
FBGN0004852	113
FBTI0020221	1
FBGN0259972	0
FBGN0259933	0
FBGN0063924	0
FBGN0037030	0
FBTI0060427	20
FBGN0035621	0
FBGN0264705	8
FBGN0005533	11027
FBGN0036889	56
FBGN0022699	340
FBGN0035569	0
FBTI0063433	0
FBGN0263599	3167
FBGN0052259	1
FBTI0020047	2
FBGN0267966	0
FBGN0263763	0
FBGN0000567	258
FBGN0036670	3
FBGN0036023	1
FBGN0037013	6
FBTI0063364	0
FBGN0020633	183
FBGN0265753	0
FBTI0063835	0
FBGN0086066	0
FBTI0060785	1
FBTI0062775	0
FBTI0063677	0
FBGN0085288	0
FBGN0036569	126
FBGN0036698	2
FBGN0035285	487
FBGN0023001	1
FBGN0261243	2463
FBGN0036639	0
FBGN0052069	41
FBGN0265744	0
FBTI0063967	0
FBGN0267312	0
FBGN0052207	27
FBTI0060266	0
FBGN0036654	10
FBGN0265723	0
FBGN0040798	0
FBGN0263632	0
FBTI0059896	4
FBGN0036609	0
FBGN0004593	0
FBGN0035440	643
FBGN0052062	308
FBGN0000592	2
FBGN0037105	144
FBTI0062698	0
FBTI0061817	0
FBGN0260862	64
FBGN0036861	0
FBGN0262099	0
FBGN0264492	533
FBGN0036519	197
FBGN0259676	277
FBGN0020386	2393
FBGN0085290	23
FBGN0044050	0
FBGN0286940	0
FBTI0020083	0
FBGN0037057	239
FBTI0020191	0
FBTI0061785	0
FBGN0052204	0
FBGN0035405	324
FBGN0002638	1788
FBTI0020151	0
FBGN0053556	120
FBGN0265892	0
FBGN0036770	1443
FBTI0020145	3
FBGN0036289	3
FBGN0261953	1
FBTI0059861	19
FBGN0263569	13
FBTI0062685	0
FBGN0267535	0
FBTI0062746	0
FBGN0015278	1221
FBTI0060755	1
FBTR0304211_DF_NRG	0
FBGN0036958	1214
FBGN0036028	78
FBTI0062488	2
FBGN0265895	0
FBGN0263839	1
FBGN0035534	54
FBTI0062697	4
FBGN0262580	0
FBGN0263911	340
FBGN0261633	1
FBTI0060949	19
FBGN0266101	102
FBGN0001168	1948
FBGN0036813	368
FBGN0264482	1
FBGN0036328	0
FBGN0053772	0
FBGN0035575	5
FBGN0035896	179
FBGN0036986	1
FBGN0035839	30
FBTI0060395	1
FBGN0001224	188
FBGN0265734	0
FBGN0001229	1
FBGN0035644	264
FBGN0264512	0
FBGN0267634	0
FBGN0036286	377
FBTI0061026	5
FBTI0061031	4
FBGN0035722	126
FBGN0036352	1
FBGN0053051	64
FBGN0003295	4
FBGN0037035	2
FBGN0085282	2
FBGN0266590	0
FBGN0037065	4
FBGN0000038	0
FBTI0063381	0
FBTI0060294	0
FBTI0061414	1
FBGN0264842	0
FBGN0040298	155
FBGN0035150	1351
FBGN0035918	268
FBGN0004373	2489
FBGN0047038	488
FBGN0027057	323
FBGN0085480	0
FBGN0036862	161
FBGN0052227	6
FBTI0062062	0
FBTI0020232	0
FBTI0060453	0
FBGN0036590	0
FBTI0059858	0
FBGN0044048	0
FBTI0060438	1
FBGN0040507	4
FBGN0015296	826
FBGN0265924	0
FBGN0036588	0
FBGN0015904	0
FBGN0035237	768
FBGN0036154	23
FBTI0062093	0
FBGN0052208	0
FBGN0053696	7
FBTR0472725_DF_NRG	0
FBGN0013303	73
FBGN0260430	0
FBGN0035636	0
FBTI0020195	0
FBGN0267558	0
FBGN0025582	2809
FBGN0035649	2
FBTI0062687	0
FBGN0042712	656
FBGN0262581	0
FBGN0261112	220
FBGN0035743	0
FBGN0053170	80
FBGN0036881	1
FBGN0004514	1
FBTI0020054	6
FBGN0259932	0
FBGN0035788	0
FBTI0063233	0
FBTR0472757_DF_NRG	0
FBTI0020016	0
FBTI0062691	0
FBTI0061782	0
FBGN0035478	0
FBGN0036765	135
FBGN0035309	119
FBGN0036749	32
FBGN0036181	29
FBTI0060787	1
FBTI0060820	0
FBGN0035825	325
FBGN0026189	6937
FBGN0000404	1583
FBGN0266776	0
FBGN0035827	137
FBGN0035670	32
FBGN0040305	405
FBTI0062568	0
FBTI0059763	0
FBGN0036947	0
FBTI0020278	0
FBGN0036186	81
FBGN0052029	0
FBGN0036210	48
FBGN0035286	32
FBGN0266979	0
FBGN0035711	0
FBGN0036537	168
FBGN0267298	0
FBTI0062665	0
FBTI0020076	2
FBGN0265707	0
FBGN0036224	2
FBGN0035751	40
FBGN0029121	107
FBTI0020026	0
FBTI0060127	0
FBTI0059714	2
FBTI0063842	0
FBTI0063234	0
FBGN0001078	640
FBGN0052488	0
FBGN0035922	5
FBGN0283500	1218
FBTI0060655	0
FBGN0037205	341
FBGN0036361	0
FBGN0267525	0
FBGN0267481	0
FBGN0053283	0
FBGN0047135	778
FBGN0267527	0
FBGN0036505	790
FBGN0035247	368
FBGN0041231	1
FBGN0286818	9486
FBTI0020141	0
FBGN0010223	45
FBGN0035689	166
FBTI0061986	1
FBGN0035393	141
FBTI0061894	0
FBGN0035468	4
FBGN0052405	1
FBGN0052369	1873
FBTI0020045	3
FBGN0036262	3
FBGN0036292	94
FBGN0058002	55
FBGN0010105	2
FBGN0036500	249
FBGN0052034	0
FBGN0263767	0
FBGN0036870	1
FBTR0445496_DF_NRG	0
FBTI0060483	0
FBGN0015218	1591
FBTI0062067	0
FBTI0062545	0
FBGN0085300	0
FBGN0012009	0
FBGN0263381	0
FBGN0264486	0
FBGN0266938	0
FBGN0036287	2
FBGN0275434	0
FBTI0059908	0
FBGN0284411	0
FBGN0037206	351
FBTI0064226	0
FBGN0035101	867
FBTI0062608	7
FBGN0266403	1
FBTI0061013	0
FBGN0036544	5
FBTI0061372	1
FBGN0082967	1
FBGN0011817	325
FBTI0059918	1
FBTI0020108	24
FBGN0053056	263
FBGN0052206	44
FBGN0001223	0
FBGN0035886	1
FBGN0286731	0
FBTI0060394	0
FBGN0036830	0
FBGN0036887	96
FBGN0261801	0
FBGN0036273	101
FBGN0053701	0
FBGN0020640	0
FBGN0264707	1646
FBGN0052303	0
FBGN0036853	88
FBTI0061361	0
FBGN0052073	0
FBGN0014850	0
FBGN0040694	0
FBGN0036996	0
FBGN0036482	1
FBGN0262249	0
FBGN0003459	443
FBGN0262532	4
FBTI0063969	56
FBGN0262451	0
FBGN0263251	0
FBGN0036116	25
FBGN0035782	2
FBGN0058053	0
FBGN0035906	520
FBTI0062059	0
FBTI0061063	0
FBGN0036438	0
FBTI0060678	0
FBGN0002926	75
FBTI0060780	0
FBGN0036877	2
FBGN0023197	0
FBGN0043865	0
RR51001_TRANSPOSABLE_ELEMENT	0
FBTI0020290	0
FBGN0266959	0
FBGN0267460	0
FBGN0027616	1283
FBGN0263108	2815
FBGN0064227	2
FBGN0264605	0
FBGN0263615	0
FBGN0035591	160
FBGN0035688	1354
FBGN0040842	1
FBTI0060989	3
FBGN0060292	0
FBGN0053269	0
FBGN0035541	352
FBGN0036886	183
FBGN0262528	0
FBGN0052225	3
FBGN0036676	0
FBGN0035453	0
FBGN0265747	0
FBTI0020014	0
FBTI0020183	0
FBGN0021760	1754
FBGN0027843	365
FBTI0059959	1
FBGN0265711	0
FBGN0259163	71
FBGN0266709	19
FBTI0061993	0
FBGN0037017	10
FBTI0062525	0
FBGN0004875	2673
FBGN0266084	348
FBTI0020287	0
FBTI0061045	0
FBGN0025525	34
FBTI0061952	0
FBGN0052190	2992
FBGN0263661	0
FBTI0059956	0
FBTI0020213	1
FBGN0045478	0
FBGN0036627	4
FBGN0014343	13
FBGN0035829	282
FBTI0020082	0
FBTI0020099	30
FBGN0266954	0
FBGN0010352	2425
FBGN0035608	2007
FBTI0059939	0
FBTI0060377	0
FBTI0061957	0
FBGN0000629	794
FBGN0266774	0
FBTI0060397	2
FBGN0035600	2089
FBGN0040688	0
FBGN0036085	5
FBGN0264568	0
FBGN0035622	996
FBGN0036479	3
FBGN0053233	0
FBTI0063922	0
FBGN0036951	2
FBTI0060403	0
FBTI0061250	0
FBGN0035134	2
FBGN0053687	0
FBGN0262516	0
FBGN0263601	2617
FBGN0036872	0
FBGN0044049	1
FBGN0004926	2258
FBGN0053169	14
FBGN0000355	0
FBGN0037021	416
FBGN0036751	1
FBGN0035103	0
FBGN0036695	202
FBTI0062158	0
FBGN0002909	0
FBGN0035280	0
FBGN0037067	0
FBGN0000356	0
FBGN0266980	0
FBGN0265932	2
FBGN0028668	0
FBGN0266691	1
FBGN0036702	1975
FBTI0061061	2
FBTI0060957	0
FBGN0035495	0
FBGN0267482	0
FBGN0001104	4421
FBGN0036910	4
FBGN0003042	150
FBGN0035545	0
FBGN0037133	2
FBGN0036336	78
FBGN0035449	445
FBGN0052423	3848
FBGN0036815	280
FBGN0264460	1
FBGN0036318	1211
FBGN0052085	0
FBGN0036553	3
FBTI0063939	3
FBGN0265084	1
FBTI0020062	0
FBGN0052027	92
FBGN0267639	0
FBGN0043458	1150
FBGN0036605	0
FBGN0036089	0
FBTI0061275	0
FBGN0052421	0
FBGN0037003	2
FBGN0259173	132
FBGN0262139	3
FBGN0036022	3
FBTI0061868	0
FBGN0043783	8
FBGN0264701	0
FBGN0052203	0
FBGN0052373	0
FBGN0053983	2
FBGN0265899	0
FBGN0267737	0
FBGN0260655	481
FBGN0262737	658
FBGN0035244	1168
FBTR0472738_DF_NRG	0
FBGN0036158	0
FBGN0264483	0
FBGN0036029	4
FBGN0260458	2
FBGN0035388	987
FBGN0085279	30
FBGN0053965	0
FBGN0035412	3
FBTR0309723_DF_NRG	0
FBGN0035964	220
FBTI0020240	0
FBGN0035346	522
FBGN0053969	167
FBTI0060235	0
FBGN0035607	2
FBTI0062695	54
FBGN0082995	0
FBTI0060467	2
FBGN0265925	0
FBGN0036919	626
FBGN0261555	46
FBGN0266982	7
FBGN0053700	0
FBTI0020160	1
FBGN0035709	0
FBGN0036711	0
FBGN0040797	0
FBGN0052404	0
FBGN0000116	293
FBGN0060291	0
FBGN0259702	0
FBGN0000639	0
FBGN0035954	1
FBGN0004179	683
FBGN0052103	1717
FBGN0015283	655
FBGN0036777	40
FBGN0037024	188
FBGN0036685	920
FBTI0020033	0
FBGN0035890	122
FBGN0035578	0
FBGN0035355	59
FBGN0264487	0
FBGN0001226	371
FBGN0036232	0
FBTI0062063	0
RR50960_TRANSPOSABLE_ELEMENT	6
FBGN0036306	127
FBGN0265884	0
FBTI0063311	0
FBGN0036239	755
FBGN0035496	161
FBGN0261635	0
FBGN0052263	0
FBGN0086071	0
FBGN0045474	7
FBGN0036795	0
FBGN0261536	0
FBTI0061041	11
FBGN0027375	624
FBGN0036746	1291
FBGN0036471	0
FBGN0036756	0
FBGN0267613	0
FBGN0020248	11
FBTI0063949	0
FBGN0035945	499
FBTI0063963	1
FBGN0042641	0
FBGN0267549	9
FBTI0020012	0
FBTI0063288	4
FBGN0003076	754
FBGN0266943	0
FBGN0266682	1
FBGN0035104	2
FBGN0261341	2
FBGN0052241	0
FBGN0035850	1002
FBGN0266383	0
FBGN0004108	335
FBGN0000575	911
FBTI0060460	5
FBGN0052268	8
FBGN0260997	0
FBGN0020509	1
FBGN0261813	0
FBGN0054047	0
FBTI0062016	3
FBGN0036362	0
FBTI0020241	0
FBGN0000594	0
FBTI0063230	0
FBGN0267625	3
FBGN0052040	7
FBGN0261832	1
FBTR0304356_DF_NRG	0
FBTI0061949	1
FBGN0265716	1
FBGN0267663	0
FBGN0036534	1998
FBGN0035639	449
FBGN0053500	0
FBTI0020028	5
FBGN0020224	596
FBGN0035959	667
FBGN0036818	31
FBTI0063362	1
RR51000_TRANSPOSABLE_ELEMENT	0
FBTI0063343	0
FBGN0011288	15
FBTI0061393	0
FBGN0036179	0
FBGN0082947	0
FBGN0052449	0
FBTI0061281	0
FBTI0060468	0
FBGN0266992	0
FBGN0086670	1
FBGN0042178	79
FBTR0304226_DF_NRG	0
FBGN0016696	810
FBGN0267296	1
FBTI0060418	9
FBGN0003034	0
FBGN0010246	5121
FBGN0052484	667
FBTI0061504	0
FBGN0035480	117
FBTI0060610	0
FBTI0063961	4
FBGN0035532	127
FBGN0266985	0
FBGN0266991	0
FBGN0086348	6
FBGN0266930	0
FBGN0264723	0
FBGN0036143	3
FBGN0265469	0
FBGN0058160	921
FBGN0036710	505
FBTI0061967	0
FBGN0262415	0
FBGN0035210	158
FBGN0267632	0
FBGN0036939	1
FBTI0020292	0
FBGN0041094	1428
FBTI0061339	1
FBGN0262031	0
FBTI0020259	13
FBGN0004865	52
RR48300_TRANSPOSABLE_ELEMENT	0
FBTI0020010	0
FBGN0037122	4
FBGN0004888	1544
FBTI0062135	0
FBGN0265888	1
FBGN0250789	15976
FBGN0000560	0
FBTI0020155	8
FBGN0267464	2
FBGN0026593	66
FBGN0036363	0
FBGN0017429	260
FBGN0086690	2385
FBGN0028697	10075
FBGN0263249	0
FBGN0001134	5
FBTI0060609	0
FBGN0011787	426
FBGN0267455	18
FBGN0035901	140
FBGN0037078	15
FBTI0062210	2
FBGN0035563	0
FBGN0035120	169
FBGN0082598	1797
FBGN0036821	480
FBGN0267641	11
FBGN0284444	6
FBGN0266657	0
FBTI0061866	0
FBGN0036585	0
FBGN0035733	2
FBGN0058354	22
FBTI0062188	5
FBGN0261934	2824
FBGN0267623	0
FBTI0020164	0
FBGN0036155	70
FBGN0267530	0
FBTI0061978	2
FBTI0064022	0
FBGN0263492	19
FBTI0062186	0
FBTI0061226	0
FBGN0010406	524
FBGN0264704	4
FBGN0035880	84
FBGN0082953	3
FBTI0060384	6
FBGN0002573	0
FBTI0063978	0
FBGN0266757	0
FBGN0036727	3
FBGN0036360	0
FBTI0062010	2
FBGN0085420	0
FBGN0036520	8
FBTI0060375	2
FBTI0020123	2
FBGN0035316	1
RR48314_TRANSPOSABLE_ELEMENT	4
FBGN0036697	303
FBGN0259824	939
FBGN0052475	0
FBGN0260945	999
FBGN0037125	0
FBGN0044419	3
FBGN0040828	0
FBTI0063910	0
FBGN0036390	0
FBGN0052192	4
FBTI0059841	0
FBGN0037109	712
FBGN0036527	0
FBGN0040634	2
FBGN0035283	218
FBGN0035699	0
FBGN0265881	0
FBTI0059941	0
FBGN0035524	349
FBGN0002872	405
FBGN0036331	34
FBGN0053265	0
FBTI0063914	0
FBGN0037185	75
FBGN0286729	0
FBTI0020249	0
FBGN0053271	0
FBTI0020119	1
FBGN0020388	882
FBGN0035866	151
FBTI0020098	0
FBGN0014075	1595
FBGN0036895	2
FBGN0054012	1
FBGN0052287	0
FBGN0037134	60
FBGN0052126	0
FBGN0268063	7
FBGN0036056	0
FBTI0061871	0
FBGN0036009	0
FBTI0059867	0
FBGN0029158	133
FBTI0063832	0
FBGN0052262	54
FBGN0011573	823
FBGN0036460	419
FBTI0062729	9
FBGN0035626	68
FBGN0052361	0
FBTI0062044	0
FBTI0020074	0
FBGN0266942	3
FBGN0036916	111
FBGN0052283	0
FBGN0037018	107
FBTI0020187	2
FBGN0259148	0
FBGN0037044	169
FBGN0082946	0
FBTI0059864	0
FBGN0042201	0
RR48396_TRANSPOSABLE_ELEMENT	8
FBGN0266394	0
FBGN0035702	31
FBGN0035993	271
FBGN0261059	2
FBGN0035604	0
FBTI0020267	0
FBGN0267316	0
FBGN0035217	0
FBTR0304360_DF_NRG	0
FBGN0036752	3204
FBGN0266987	0
FBGN0052304	0
FBGN0260461	0
FBTR0472720_DF_NRG	0
FBGN0259720	0
FBGN0036596	0
FBTI0020136	0
FBGN0028789	0
FBGN0260049	2143
FBGN0262951	0
FBGN0035998	8
FBTI0020127	101
FBGN0036160	1
FBGN0265750	0
FBGN0036450	657
FBTI0060228	0
FBGN0266949	0
FBGN0267302	0
FBGN0025455	2466
FBGN0052252	2
FBGN0035713	2059
FBTI0060211	2
FBTI0020264	36
FBGN0036602	0
FBTI0060674	0
FBTI0062461	0
FBGN0265751	0
FBGN0263973	27
FBGN0052113	569
FBTI0063437	1
FBGN0266783	0
FBTI0060145	0
FBGN0036309	754
FBGN0036926	40
FBTI0059958	1
FBGN0025592	419
FBGN0263605	169
FBGN0036906	27
FBTI0063223	0
RR48341_TRANSPOSABLE_ELEMENT	6
FBGN0066365	0
FBGN0027660	64
FBGN0264471	0
FBGN0263988	17
FBGN0036668	1237
FBGN0260660	8
FBTI0062453	0
FBTI0060721	0
FBGN0265890	0
FBGN0011591	41
FBGN0035715	900
FBTI0059943	0
FBGN0036264	1
FBGN0259969	0
FBGN0261681	1
FBGN0267622	0
FBGN0035766	1173
FBGN0003124	1325
FBGN0036949	0
FBGN0035932	5
FBGN0037025	482
FBGN0035229	933
FBTR0304338_DF_NRG	0
FBGN0264303	0
FBGN0035667	1
FBGN0266136	1
FBGN0052286	0
FBGN0052174	1
FBGN0260967	3
FBGN0052391	0
FBTI0062050	0
FBGN0053258	1
FBGN0010762	2173
FBGN0052061	0
FBTI0062159	0
FBTI0062554	0
FBGN0004372	0
FBTI0061953	1
FBTI0060699	0
FBGN0036763	310
FBGN0027080	1008
FBGN0011853	0
FBGN0035443	91
FBGN0010417	304
FBGN0020643	0
FBGN0036787	0
FBGN0261258	1197
FBGN0035273	5
FBGN0263342	0
FBGN0052163	17
FBGN0036833	0
FBTI0062011	1
FBTR0472756_DF_NRG	0
FBTI0020204	1
FBTI0061974	0
FBTI0061336	0
FBGN0028577	1975
FBGN0010894	74
FBGN0265896	0
FBGN0065097	0
FBGN0035471	744
FBGN0286827	1553
FBGN0036032	590
FBGN0035787	0
FBGN0025712	9
FBGN0010215	991
FBGN0025866	598
FBGN0052344	779
FBGN0052441	439
FBGN0036962	1
FBTI0020218	7
FBGN0052299	0
FBGN0035797	0
FBGN0035375	678
FBGN0036184	137
FBGN0052279	0
FBGN0261985	1366
FBGN0083952	0
FBGN0250848	7089
FBTR0472726_DF_NRG	0
FBGN0036595	0
FBGN0267313	0
FBGN0267473	13
FBGN0086067	0
FBGN0261361	0
FBGN0040816	0
FBGN0265295	0
FBGN0264466	0
FBGN0052343	268
FBTI0059664	4
FBGN0036828	397
FBGN0036566	1937
FBGN0035208	21
FBGN0260644	0
FBTR0309647_DF_NRG	0
FBGN0036741	678
FBTI0060124	0
FBGN0037175	0
FBGN0267633	0
RR51007_TRANSPOSABLE_ELEMENT	14
FBGN0262535	0
FBGN0035205	1825
FBGN0052095	139
FBGN0026263	82
FBGN0263841	2
FBTI0062450	0
FBTI0060458	1
FBGN0036620	20
FBGN0283724	903
FBTI0063808	0
FBGN0264727	0
FBTI0063333	0
FBGN0267223	0
FBGN0035750	1
FBGN0052102	0
FBGN0040281	6
FBGN0267985	0
FBGN0250815	1
FBGN0036715	0
FBGN0027945	95
FBGN0267935	0
FBGN0267982	13
FBGN0036320	0
FBGN0023129	262
FBGN0035551	0
FBGN0260777	0
FBGN0266694	1
FBGN0036311	4
FBGN0024510	131
FBGN0035197	0
FBGN0284421	991
FBGN0266592	9
FBGN0267666	1
FBGN0267470	35
FBGN0052285	0
FBGN0259739	19
FBGN0002901	120
FBGN0053769	0
FBGN0035111	614
FBGN0000411	0
FBGN0036359	0
FBGN0284412	0
FBTI0020251	0
FBGN0037007	528
FBGN0040045	0
FBGN0262969	0
FBGN0040075	534
FBTI0063840	0
FBTI0063909	0
FBGN0283681	95
FBGN0053270	0
FBGN0083014	0
FBGN0013342	5
FBGN0035397	2285
FBGN0264516	0
FBTI0062495	0
FBGN0027903	326
FBGN0015075	374
FBGN0035337	129
FBGN0262373	0
FBGN0035298	444
FBGN0036007	662
FBGN0266656	0
FBGN0001216	2
FBTI0020006	0
FBGN0037000	28
FBGN0083992	1
FBTI0063352	12
FBGN0036422	6
FBGN0052301	5
FBTI0063438	1
FBGN0036405	168
FBTI0063206	0
FBGN0015360	626
FBGN0035348	372
FBGN0036217	0
FBGN0035121	4363
FBGN0016715	124
FBGN0262330	0
FBGN0052232	0
FBGN0283638	1
FBGN0261639	0
FBGN0035941	5
FBGN0053993	0
FBGN0036198	41
FBGN0035300	0
FBTI0061000	0
FBGN0037130	322
FBGN0028695	1785
FBGN0037129	2
FBGN0263246	2
FBGN0035382	0
FBTI0020246	0
FBGN0035714	231
FBGN0035969	2
FBTI0061015	33
FBGN0028667	0
FBGN0035109	79
FBGN0264746	4
FBGN0040786	7
FBTI0061288	9
FBGN0041625	0
FBGN0004870	57
FBGN0263034	0
FBGN0022959	2807
FBGN0266950	0
FBGN0035845	0
FBGN0037163	1
FBGN0265739	0
FBGN0263241	171
FBGN0267528	1
FBGN0036979	1
FBGN0267234	0
FBGN0035204	368
FBTI0061889	0
FBGN0036128	1
FBGN0266976	0
FBGN0052479	5052
FBTI0020132	0
FBTI0061230	0
FBGN0036159	189
FBGN0261816	0
FBTR0445497_DF_NRG	0
FBGN0036905	0
FBTR0472758_DF_NRG	0
FBGN0036187	249
FBGN0023094	147
FBGN0025874	167
FBTI0061072	0
FBTI0062213	0
FBTI0061787	0
FBGN0020642	0
FBGN0260941	791
FBGN0024277	4166
FBTI0059948	0
FBGN0005658	0
FBGN0085385	0
FBGN0263617	25
FBGN0052420	0
FBGN0265102	78
FBGN0267645	0
FBGN0035581	8
FBTI0061035	0
FBGN0035953	439
RR48393_TRANSPOSABLE_ELEMENT	12
FBGN0019662	724
FBGN0011206	229
FBTI0020100	0
FBTI0060947	0
FBGN0037126	25
FBGN0052271	13
FBGN0266347	32
FBGN0043806	815
FBGN0011836	432
FBTI0061048	9
FBGN0002440	0
FBGN0036246	0
FBGN0037098	1008
FBTI0059668	26
FBTI0060786	0
FBGN0036350	0
FBGN0028962	326
FBGN0261722	538
FBGN0266918	1109
FBGN0035498	667
FBGN0264710	0
FBTI0063951	0
FBGN0042137	2
FBGN0035432	2609
FBGN0036134	787
FBGN0267429	76
FBGN0265735	0
FBGN0036586	0
FBGN0267601	3
FBGN0014007	969
FBGN0036849	26
FBTI0063251	0
FBGN0036093	5
FBGN0263248	0
FBGN0052181	28
FBTI0063347	1
FBTR0304251_DF_NRG	0
FBGN0035923	404
FBGN0052269	0
FBGN0036272	471
FBGN0267697	2
FBTI0062132	1
FBGN0035461	26
FBTI0061933	0
FBTI0061389	0
FBTI0020118	0
FBGN0053523	485
FBGN0004513	1
FBTI0062163	0
FBGN0036570	216
FBGN0035154	50
FBGN0053061	1
FBGN0037028	137
FBGN0036871	0
FBGN0085485	0
FBGN0036608	0
FBGN0035755	0
FBTI0020090	5
FBGN0264602	55
FBGN0035311	33
FBGN0041624	0
FBGN0063670	84
FBGN0267582	1
FBGN0036778	1
FBGN0035900	137
FBGN0029167	3763
FBGN0264481	8
FBGN0087040	2
FBTI0060775	1
FBGN0260936	1998
FBGN0266947	0
FBGN0052480	5
FBGN0036351	0
FBGN0036381	111
FBGN0036784	0
FBGN0035761	262
FBGN0020645	0
FBGN0053272	0
FBGN0052153	0
FBTI0060657	0
FBTI0061832	0
FBGN0036857	307
FBGN0003089	14
FBGN0264464	0
FBGN0035161	45
FBGN0262509	194
FBGN0004425	0
FBGN0035194	158
FBGN0287606	1
FBGN0266934	1
FBTI0060454	0
FBGN0036300	172
FBGN0001248	1703
FBGN0036581	127
FBGN0043578	1
FBGN0053493	6
FBGN0041147	73
FBGN0267947	0
FBGN0052024	8
FBGN0037186	10
FBGN0052450	2
FBGN0036529	0
FBGN0011851	0
FBGN0035968	119
FBGN0024194	294
FBGN0037167	0
FBGN0036153	27
FBGN0262387	0
FBGN0036301	178
FBGN0035243	11
FBGN0035947	649
FBGN0264462	0
FBGN0015805	985
FBGN0259970	0
FBTI0020121	1
FBGN0037081	447
FBTI0062190	0
FBGN0003377	1
FBGN0036497	0
FBGN0036419	5
FBGN0266993	3
FBGN0052064	2
FBGN0086063	0
FBGN0036607	0
FBTI0062071	0
FBGN0036717	0
FBTI0020034	0
FBTI0061960	0
FBTI0062669	1
FBGN0036099	528
FBTI0060249	2
FBTI0020293	22
FBGN0261507	0
FBGN0052086	0
FBGN0036915	439
FBTI0020200	0
RR50434_TRANSPOSABLE_ELEMENT	4
FBGN0035675	86
FBTI0062061	0
FBGN0265715	7
